NUMERICAL SYSTEMS / SYSTÈMES NUMÉRIQUES					
"Even if you don’t use Tibetan Digits or Greek Numerals, it’s important to include local translations of these systems. Imagine a tech incubator in your city building a smartphone app for a global audience. When users choose number formats, every option should appear clearly in your language—just like they do in English or French. This shows professionalism, helps with accessibility, and prepares local developers to build inclusive, world-class apps that serve users from all cultures and language backgrounds.
1 Swedish krona	1 Couronne suédoise	Northern Europe: Sweden	Swedish krona 1		//ldml/numbers/currencies/currency[@type="SEK"]/displayName[@count="one"]
2 Swedish kronor	2 Couronnes suédoises	Northern Europe: Sweden	Swedish krono 2		//ldml/numbers/currencies/currency[@type="SEK"]/displayName[@count="other"]
SEK	SEK	Northern Europe: Sweden	SEK		//ldml/numbers/currencies/currency[@type="SEK"]/symbol
kr	Kr	Northern Europe: Sweden	kr		//ldml/numbers/currencies/currency[@type="SEK"]/symbol[@alt="narrow"]
British Pound	Livre sterling	Northern Europe: United Kingdom	Iglesie Pound		//ldml/numbers/currencies/currency[@type="GBP"]/displayName
1 British pound	1 Livre sterling	Northern Europe: United Kingdom	Iglesie pound 1		//ldml/numbers/currencies/currency[@type="GBP"]/displayName[@count="one"]
2 British pounds	2 Livres sterling	Northern Europe: United Kingdom	Iglesie pound 2		//ldml/numbers/currencies/currency[@type="GBP"]/displayName[@count="other"]
£	£	Northern Europe: United Kingdom	£		//ldml/numbers/currencies/currency[@type="GBP"]/symbol
£	£	Northern Europe: United Kingdom	£		//ldml/numbers/currencies/currency[@type="GBP"]/symbol[@alt="narrow"]
Swiss Franc	Franc suisse	Western Europe: Switzerland	Swiss Franc		//ldml/numbers/currencies/currency[@type="CHF"]/displayName
1 Swiss franc	1 Franc suisse	Western Europe: Switzerland	Swiss franc 1		//ldml/numbers/currencies/currency[@type="CHF"]/displayName[@count="one"]
2 Swiss francs	2 Francs suisses	Western Europe: Switzerland	Swiss franc 2		//ldml/numbers/currencies/currency[@type="CHF"]/displayName[@count="other"]
CHF	CHF	Western Europe: Switzerland	CHF		//ldml/numbers/currencies/currency[@type="CHF"]/symbol
Australian Dollar	Dollar australien	Australasia: Australia	Australia Dɔla		//ldml/numbers/currencies/currency[@type="AUD"]/displayName
1 Australian dollar	1 Dollar australien	Australasia: Australia	Australia dɔla 1		//ldml/numbers/currencies/currency[@type="AUD"]/displayName[@count="one"]
2 Australian dollars	2 Dollars australiens	Australasia: Australia	Australia dɔla 2		//ldml/numbers/currencies/currency[@type="AUD"]/displayName[@count="other"]
A$	A$	Australasia: Australia	A$		//ldml/numbers/currencies/currency[@type="AUD"]/symbol
$	$	Australasia: Australia	$		//ldml/numbers/currencies/currency[@type="AUD"]/symbol[@alt="narrow"]
New Zealand Dollar	Dollar néo-zélandais	Australasia: New Zealand	New Zealand Dɔla		//ldml/numbers/currencies/currency[@type="NZD"]/displayName
1 New Zealand dollar	1 Dollar néo-zélandais	Australasia: New Zealand	New Zealand dɔla 1		//ldml/numbers/currencies/currency[@type="NZD"]/displayName[@count="one"]
2 New Zealand dollars	2 Dollars néo-zélandais	Australasia: New Zealand	New Zealand dɔla 2		//ldml/numbers/currencies/currency[@type="NZD"]/displayName[@count="other"]
NZ$	NZ$	Australasia: New Zealand	NZ$		//ldml/numbers/currencies/currency[@type="NZD"]/symbol
$	$	Australasia: New Zealand	$		//ldml/numbers/currencies/currency[@type="NZD"]/symbol[@alt="narrow"]
Fijian Dollar	Dollar fidjien	Melanesia: Fiji	Fiji Dɔla		//ldml/numbers/currencies/currency[@type="FJD"]/displayName
1 Fijian dollar	1 Dollar fidjien	Melanesia: Fiji	Fiji dɔla 1		//ldml/numbers/currencies/currency[@type="FJD"]/displayName[@count="one"]
2 Fijian dollars	2 Dollars fidjiens	Melanesia: Fiji	Fiji dɔla 2		//ldml/numbers/currencies/currency[@type="FJD"]/displayName[@count="other"]
FJD	FJD	Melanesia: Fiji	FJD		//ldml/numbers/currencies/currency[@type="FJD"]/symbol
$	$	Melanesia: Fiji	$		//ldml/numbers/currencies/currency[@type="FJD"]/symbol[@alt="narrow"]
CFP Franc	Franc CFP	Melanesia: New Caledonia	CFP Franc		//ldml/numbers/currencies/currency[@type="XPF"]/displayName
1 CFP franc	1 Franc CFP	Melanesia: New Caledonia	CFP franc 1		//ldml/numbers/currencies/currency[@type="XPF"]/displayName[@count="one"]
2 CFP francs	2 Francs CFP	Melanesia: New Caledonia	CFP franc 2		//ldml/numbers/currencies/currency[@type="XPF"]/displayName[@count="other"]
CFPF	F CFP	Melanesia: New Caledonia	CFPF		//ldml/numbers/currencies/currency[@type="XPF"]/symbol
Papua New Guinean Kina	Kina de Papouasie-Nouvelle-Guinée	Melanesia: Papua New Guinea	Papua New Guinea Kina		//ldml/numbers/currencies/currency[@type="PGK"]/displayName
1 Papua New Guinean kina	1 Kina de Papouasie-Nouvelle-Guinée	Melanesia: Papua New Guinea	Papua New Guinea kina 1		//ldml/numbers/currencies/currency[@type="PGK"]/displayName[@count="one"]
2 Papua New Guinean kina	2 Kina de Papouasie-Nouvelle-Guinée	Melanesia: Papua New Guinea	Papua New Guinea kina 2		//ldml/numbers/currencies/currency[@type="PGK"]/displayName[@count="other"]
PGK	PGK	Melanesia: Papua New Guinea	PGK		//ldml/numbers/currencies/currency[@type="PGK"]/symbol
Solomon Islands Dollar	Dollar des Îles Salomon	Melanesia: Solomon Islands	Solomon Islands Dɔla		//ldml/numbers/currencies/currency[@type="SBD"]/displayName
1 Solomon Islands dollar	1 Dollar des Îles Salomon	Melanesia: Solomon Islands	Solomon Islands dɔla 1		//ldml/numbers/currencies/currency[@type="SBD"]/displayName[@count="one"]
2 Solomon Islands dollars	2 Dollars des Îles Salomon	Melanesia: Solomon Islands	Solomon Islands dɔla 2		//ldml/numbers/currencies/currency[@type="SBD"]/displayName[@count="other"]
SBD	SBD	Melanesia: Solomon Islands	SBD		//ldml/numbers/currencies/currency[@type="SBD"]/symbol
$	$	Melanesia: Solomon Islands	$		//ldml/numbers/currencies/currency[@type="SBD"]/symbol[@alt="narrow"]
Vanuatu Vatu	Vatu de Vanuatu	Melanesia: Vanuatu	Vanuatu Vatu		//ldml/numbers/currencies/currency[@type="VUV"]/displayName
1 Vanuatu vatu	1 Vatu de Vanuatu	Melanesia: Vanuatu	Vanuatu vatu 1		//ldml/numbers/currencies/currency[@type="VUV"]/displayName[@count="one"]
2 Vanuatu vatus	2 Vatus de Vanuatu	Melanesia: Vanuatu	Vanuatu vatu 2		//ldml/numbers/currencies/currency[@type="VUV"]/displayName[@count="other"]
VUV	VUV	Melanesia: Vanuatu	VUV		//ldml/numbers/currencies/currency[@type="VUV"]/symbol
Samoan Tala	Tala samoan	Polynesia: Samoa	Samoa Tala		//ldml/numbers/currencies/currency[@type="WST"]/displayName
1 Samoan tala	1 Tala samoan	Polynesia: Samoa	Samoa tala 1		//ldml/numbers/currencies/currency[@type="WST"]/displayName[@count="one"]
2 Samoan tala	2 Talas samoans	Polynesia: Samoa	Samoa tala 2		//ldml/numbers/currencies/currency[@type="WST"]/displayName[@count="other"]
WST	WST	Polynesia: Samoa	WST		//ldml/numbers/currencies/currency[@type="WST"]/symbol
Tongan Paʻanga	Pa'anga des Tonga	Polynesia: Tonga	Tonga Paʻanga		//ldml/numbers/currencies/currency[@type="TOP"]/displayName
1 Tongan paʻanga	1 Pa'anga tongien	Polynesia: Tonga	Tonga paʻanga 1		//ldml/numbers/currencies/currency[@type="TOP"]/displayName[@count="one"]
2 Tongan paʻanga	2 Pa'angas tongiens	Polynesia: Tonga	Tonga paʻanga 2		//ldml/numbers/currencies/currency[@type="TOP"]/displayName[@count="other"]
TOP	HAUT	Polynesia: Tonga	TOP		//ldml/numbers/currencies/currency[@type="TOP"]/symbol
T$	T$	Polynesia: Tonga	T$		//ldml/numbers/currencies/currency[@type="TOP"]/symbol[@alt="narrow"]
Botswanan Pula	Pula botswanais	Southern Africa: Botswana	Botswana Pula		//ldml/numbers/currencies/currency[@type="BWP"]/displayName
1 Botswanan pula	1 Pula botswanais	Southern Africa: Botswana	Botswana pula 1		//ldml/numbers/currencies/currency[@type="BWP"]/displayName[@count="one"]
2 Botswanan pulas	2 Pulas botswanais	Southern Africa: Botswana	Botswana pula 2		//ldml/numbers/currencies/currency[@type="BWP"]/displayName[@count="other"]
BWP	BWP	Southern Africa: Botswana	BWP		//ldml/numbers/currencies/currency[@type="BWP"]/symbol
P	P	Southern Africa: Botswana	P		//ldml/numbers/currencies/currency[@type="BWP"]/symbol[@alt="narrow"]
Swazi Lilangeni	Swazi Lilangeni	Southern Africa: Eswatini	Swazi Lilangeni		//ldml/numbers/currencies/currency[@type="SZL"]/displayName
1 Swazi lilangeni	1 Lilangeni swazi	Southern Africa: Eswatini	Swazi lilangeni 1		//ldml/numbers/currencies/currency[@type="SZL"]/displayName[@count="one"]
2 Swazi emalangeni	2 Swazis emalangeni	Southern Africa: Eswatini	Swazi lilangeni 2		//ldml/numbers/currencies/currency[@type="SZL"]/displayName[@count="other"]
SZL	SZL	Southern Africa: Eswatini	SZL		//ldml/numbers/currencies/currency[@type="SZL"]/symbol
Lesotho Loti	Loti du Lesotho	Southern Africa: Lesotho	Lesotho Loti		//ldml/numbers/currencies/currency[@type="LSL"]/displayName
1 Lesotho loti	1 Loti du Lesotho	Southern Africa: Lesotho	Lesotho loti 1		//ldml/numbers/currencies/currency[@type="LSL"]/displayName[@count="one"]
2 Lesotho lotis	2 Lotis du Lesotho	Southern Africa: Lesotho	Lesotho loti 2		//ldml/numbers/currencies/currency[@type="LSL"]/displayName[@count="other"]
LSL	LSL	Southern Africa: Lesotho	LSL		//ldml/numbers/currencies/currency[@type="LSL"]/symbol
Namibian Dollar	Dollar namibien	Southern Africa: Namibia	Namibia Dɔla		//ldml/numbers/currencies/currency[@type="NAD"]/displayName
1 Namibian dollar	1 Dollar namibien	Southern Africa: Namibia	Namibia dɔla 1		//ldml/numbers/currencies/currency[@type="NAD"]/displayName[@count="one"]
2 Namibian dollars	2 Dollars namibiens	Southern Africa: Namibia	Namibia dɔla 2		//ldml/numbers/currencies/currency[@type="NAD"]/displayName[@count="other"]
NAD	NAD	Southern Africa: Namibia	NAD		//ldml/numbers/currencies/currency[@type="NAD"]/symbol
$	$	Southern Africa: Namibia	$		//ldml/numbers/currencies/currency[@type="NAD"]/symbol[@alt="narrow"]
South African Rand	Rand sud-africain	Southern Africa: South Africa	South Africa Rand		//ldml/numbers/currencies/currency[@type="ZAR"]/displayName
1 South African rand	1 Rand sud-africain	Southern Africa: South Africa	South Africa rand 1		//ldml/numbers/currencies/currency[@type="ZAR"]/displayName[@count="one"]
2 South African rand	2 Rands sud-africains	Southern Africa: South Africa	South Africa rand 2		//ldml/numbers/currencies/currency[@type="ZAR"]/displayName[@count="other"]
ZAR	ZAR	Southern Africa: South Africa	ZAR		//ldml/numbers/currencies/currency[@type="ZAR"]/symbol
R	R	Southern Africa: South Africa	R		//ldml/numbers/currencies/currency[@type="ZAR"]/symbol[@alt="narrow"]
Argentine Peso	Peso argentin	South America: Argentina	Argentine Peso		//ldml/numbers/currencies/currency[@type="ARS"]/displayName
1 Argentine peso	1 Peso argentin	South America: Argentina	Argentine peso 1		//ldml/numbers/currencies/currency[@type="ARS"]/displayName[@count="one"]
2 Argentine pesos	2 Pesos argentins	South America: Argentina	Argentine peso 2		//ldml/numbers/currencies/currency[@type="ARS"]/displayName[@count="other"]
ARS	ARS	South America: Argentina	ARS		//ldml/numbers/currencies/currency[@type="ARS"]/symbol
$	$	South America: Argentina	$		//ldml/numbers/currencies/currency[@type="ARS"]/symbol[@alt="narrow"]
Bolivian Boliviano	Boliviano bolivien	South America: Bolivia	Bolivia Boliviano		//ldml/numbers/currencies/currency[@type="BOB"]/displayName
1 Bolivian boliviano	1 Boliviano bolivien	South America: Bolivia	Bolivia boliviano 1		//ldml/numbers/currencies/currency[@type="BOB"]/displayName[@count="one"]
2 Bolivian bolivianos	2 Bolivianos boliviens	South America: Bolivia	Bolivia boliviano 2		//ldml/numbers/currencies/currency[@type="BOB"]/displayName[@count="other"]
BOB	BOB	South America: Bolivia	BOB		//ldml/numbers/currencies/currency[@type="BOB"]/symbol
Bs	Bs	South America: Bolivia	Bs		//ldml/numbers/currencies/currency[@type="BOB"]/symbol[@alt="narrow"]
Brazilian Real	Réal brésilien	South America: Brazil	Brazil Real		//ldml/numbers/currencies/currency[@type="BRL"]/displayName
1 Brazilian real	1 Real brésilien	South America: Brazil	Brazil real 1		//ldml/numbers/currencies/currency[@type="BRL"]/displayName[@count="one"]
2 Brazilian reals	2 Réaux brésiliens	South America: Brazil	Brazil real 2		//ldml/numbers/currencies/currency[@type="BRL"]/displayName[@count="other"]
R$	R$	South America: Brazil	R$		//ldml/numbers/currencies/currency[@type="BRL"]/symbol
R$	R$	South America: Brazil	R$		//ldml/numbers/currencies/currency[@type="BRL"]/symbol[@alt="narrow"]
Chilean Peso	Peso chilien	South America: Chile	Chile Peso		//ldml/numbers/currencies/currency[@type="CLP"]/displayName
1 Chilean peso	1 Peso chilien	South America: Chile	Chile peso 1		//ldml/numbers/currencies/currency[@type="CLP"]/displayName[@count="one"]
2 Chilean pesos	2 Pesos chiliens	South America: Chile	Chile peso 2		//ldml/numbers/currencies/currency[@type="CLP"]/displayName[@count="other"]
CLP	CLP	South America: Chile	CLP		//ldml/numbers/currencies/currency[@type="CLP"]/symbol
$	$	South America: Chile	$		//ldml/numbers/currencies/currency[@type="CLP"]/symbol[@alt="narrow"]
Colombian Peso	Peso colombien	South America: Colombia	Colombia Peso		//ldml/numbers/currencies/currency[@type="COP"]/displayName
1 Colombian peso	1 Peso colombien	South America: Colombia	Colombia peso 1		//ldml/numbers/currencies/currency[@type="COP"]/displayName[@count="one"]
2 Colombian pesos	2 Pesos colombiens	South America: Colombia	Colombia peso 2		//ldml/numbers/currencies/currency[@type="COP"]/displayName[@count="other"]
COP	FLIC	South America: Colombia	COP		//ldml/numbers/currencies/currency[@type="COP"]/symbol
$	$	South America: Colombia	$		//ldml/numbers/currencies/currency[@type="COP"]/symbol[@alt="narrow"]
Falkland Islands Pound	Livre des îles Malouines	South America: Falkland Islands	Falkland Islands Pound		//ldml/numbers/currencies/currency[@type="FKP"]/displayName
1 Falkland Islands pound	1 Livre des îles Malouines	South America: Falkland Islands	Falkland Islands pound 1		//ldml/numbers/currencies/currency[@type="FKP"]/displayName[@count="one"]
2 Falkland Islands pounds	2 Livres des îles Malouines	South America: Falkland Islands	Falkland Islands pound 2		//ldml/numbers/currencies/currency[@type="FKP"]/displayName[@count="other"]
FKP	FKP	South America: Falkland Islands	FKP		//ldml/numbers/currencies/currency[@type="FKP"]/symbol
£	£	South America: Falkland Islands	£		//ldml/numbers/currencies/currency[@type="FKP"]/symbol[@alt="narrow"]
Guyanaese Dollar	Dollar guyanais	South America: Guyana	Guyana  Dɔla		//ldml/numbers/currencies/currency[@type="GYD"]/displayName
1 Guyanaese dollar	1 Dollar guyanais	South America: Guyana	Guyana  dɔla 1		//ldml/numbers/currencies/currency[@type="GYD"]/displayName[@count="one"]
2 Guyanaese dollars	2 Dollars guyanais	South America: Guyana	Guyana  dɔla 2		//ldml/numbers/currencies/currency[@type="GYD"]/displayName[@count="other"]
GYD	GYD	South America: Guyana	GYD		//ldml/numbers/currencies/currency[@type="GYD"]/symbol
$	$	South America: Guyana	$		//ldml/numbers/currencies/currency[@type="GYD"]/symbol[@alt="narrow"]
Paraguayan Guarani	Guarani paraguayen	South America: Paraguay	Paraguaya Guarani		//ldml/numbers/currencies/currency[@type="PYG"]/displayName
1 Paraguayan guarani	1 Guarani paraguayen	South America: Paraguay	Paraguaya guarani 1		//ldml/numbers/currencies/currency[@type="PYG"]/displayName[@count="one"]
2 Paraguayan guaranis	2 Guaranis paraguayens	South America: Paraguay	Paraguaya guarani 2		//ldml/numbers/currencies/currency[@type="PYG"]/displayName[@count="other"]
PYG	PYG	South America: Paraguay	PYG		//ldml/numbers/currencies/currency[@type="PYG"]/symbol
₲	₲	South America: Paraguay	₲		//ldml/numbers/currencies/currency[@type="PYG"]/symbol[@alt="narrow"]
Peruvian Sol	Sol péruvien	South America: Peru	Peruvia Sol		//ldml/numbers/currencies/currency[@type="PEN"]/displayName
1 Peruvian sol	1 Sol péruvien	South America: Peru	Peruvia sol 1		//ldml/numbers/currencies/currency[@type="PEN"]/displayName[@count="one"]
2 Peruvian soles	2 Sols péruviens	South America: Peru	Peruvia sole 2		//ldml/numbers/currencies/currency[@type="PEN"]/displayName[@count="other"]
PEN	PEN	South America: Peru	PEN		//ldml/numbers/currencies/currency[@type="PEN"]/symbol
Surinamese Dollar	Dollar surinamais	South America: Suriname	Surinam  Dɔla		//ldml/numbers/currencies/currency[@type="SRD"]/displayName
1 Surinamese dollar	1 Dollar surinamais	South America: Suriname	Surinam  dɔla 1		//ldml/numbers/currencies/currency[@type="SRD"]/displayName[@count="one"]
2 Surinamese dollars	2 Dollars surinamais	South America: Suriname	Surinam  dɔla 2		//ldml/numbers/currencies/currency[@type="SRD"]/displayName[@count="other"]
SRD	SRD	South America: Suriname	SRD		//ldml/numbers/currencies/currency[@type="SRD"]/symbol
$	$	South America: Suriname	$		//ldml/numbers/currencies/currency[@type="SRD"]/symbol[@alt="narrow"]
Uruguayan Peso	Peso uruguayen	South America: Uruguay	Uruguaya Peso		//ldml/numbers/currencies/currency[@type="UYU"]/displayName
1 Uruguayan peso	1 Peso uruguayen	South America: Uruguay	Uruguaya peso 1		//ldml/numbers/currencies/currency[@type="UYU"]/displayName[@count="one"]
2 Uruguayan pesos	2 Pesos uruguayens	South America: Uruguay	Uruguaya peso 2		//ldml/numbers/currencies/currency[@type="UYU"]/displayName[@count="other"]
UYU	UYU	South America: Uruguay	UYU		//ldml/numbers/currencies/currency[@type="UYU"]/symbol
$	$	South America: Uruguay	$		//ldml/numbers/currencies/currency[@type="UYU"]/symbol[@alt="narrow"]
Venezuelan Bolívar	Bolivar vénézuélien	South America: Venezuela	Venezuela Bolívar		//ldml/numbers/currencies/currency[@type="VES"]/displayName
1 Venezuelan bolívar	1 Bolivar vénézuélien	South America: Venezuela	Venezuela bolívar 1		//ldml/numbers/currencies/currency[@type="VES"]/displayName[@count="one"]
2 Venezuelan bolívars	2 Bolivars vénézuéliens	South America: Venezuela	Venezuela bolívar 2		//ldml/numbers/currencies/currency[@type="VES"]/displayName[@count="other"]
VES	VES	South America: Venezuela	VES		//ldml/numbers/currencies/currency[@type="VES"]/symbol
Afghan Afghani	Afghan Afghani	Southern Asia: Afghanistan	Afgha Afghani		//ldml/numbers/currencies/currency[@type="AFN"]/displayName
1 Afghan Afghani	1 Afghani afghan	Southern Asia: Afghanistan	Afgha Afghani 1		//ldml/numbers/currencies/currency[@type="AFN"]/displayName[@count="one"]
2 Afghan Afghanis	2 Afghanis afghans	Southern Asia: Afghanistan	Afgha Afghani 2		//ldml/numbers/currencies/currency[@type="AFN"]/displayName[@count="other"]
AFN	APN	Southern Asia: Afghanistan	AFN		//ldml/numbers/currencies/currency[@type="AFN"]/symbol
؋	؋	Southern Asia: Afghanistan	؋		//ldml/numbers/currencies/currency[@type="AFN"]/symbol[@alt="narrow"]
Bangladeshi Taka	Taka bangladais	Southern Asia: Bangladesh	Bangladeshi Taka		//ldml/numbers/currencies/currency[@type="BDT"]/displayName
1 Bangladeshi taka	1 Taka bangladais	Southern Asia: Bangladesh	Bangladeshi taka 1		//ldml/numbers/currencies/currency[@type="BDT"]/displayName[@count="one"]
2 Bangladeshi takas	2 Takas bangladais	Southern Asia: Bangladesh	Bangladeshi taka 2		//ldml/numbers/currencies/currency[@type="BDT"]/displayName[@count="other"]
BDT	BDT	Southern Asia: Bangladesh	BDT		//ldml/numbers/currencies/currency[@type="BDT"]/symbol
৳	৳	Southern Asia: Bangladesh	৳		//ldml/numbers/currencies/currency[@type="BDT"]/symbol[@alt="narrow"]
Bhutanese Ngultrum	Ngultrum bhoutanais	Southern Asia: Bhutan	Bhuta  Ngultrum		//ldml/numbers/currencies/currency[@type="BTN"]/displayName
1 Bhutanese ngultrum	1 Ngultrum bhoutanais	Southern Asia: Bhutan	Bhuta  ngultrum 1		//ldml/numbers/currencies/currency[@type="BTN"]/displayName[@count="one"]
2 Bhutanese ngultrums	2 Ngultrums bhoutanais	Southern Asia: Bhutan	Bhuta  ngultrum 2		//ldml/numbers/currencies/currency[@type="BTN"]/displayName[@count="other"]
BTN	BTN	Southern Asia: Bhutan	BTN		//ldml/numbers/currencies/currency[@type="BTN"]/symbol
Indian Rupee	Roupie indienne	Southern Asia: India	India Rupee		//ldml/numbers/currencies/currency[@type="INR"]/displayName
1 Indian rupee	1 Roupie indienne	Southern Asia: India	India rupee 1		//ldml/numbers/currencies/currency[@type="INR"]/displayName[@count="one"]
2 Indian rupees	2 Roupies indiennes	Southern Asia: India	India rupee 2		//ldml/numbers/currencies/currency[@type="INR"]/displayName[@count="other"]
₹	₹	Southern Asia: India	₹		//ldml/numbers/currencies/currency[@type="INR"]/symbol
₹	₹	Southern Asia: India	₹		//ldml/numbers/currencies/currency[@type="INR"]/symbol[@alt="narrow"]
Iranian Rial	Rial iranien	Southern Asia: Iran	Iran  Rial		//ldml/numbers/currencies/currency[@type="IRR"]/displayName
1 Iranian rial	1 Rial iranien	Southern Asia: Iran	Iran  rial 1		//ldml/numbers/currencies/currency[@type="IRR"]/displayName[@count="one"]
2 Iranian rials	2 Rials iraniens	Southern Asia: Iran	Iran  rial 2		//ldml/numbers/currencies/currency[@type="IRR"]/displayName[@count="other"]
IRR	TRI	Southern Asia: Iran	IRR		//ldml/numbers/currencies/currency[@type="IRR"]/symbol
Maldivian Rufiyaa	Rufiyaa des Maldives	Southern Asia: Maldives	Maldivia Rufiyaa		//ldml/numbers/currencies/currency[@type="MVR"]/displayName
1 Maldivian rufiyaa	1 Rufiyaa maldivienne	Southern Asia: Maldives	Maldivia rufiyaa 1		//ldml/numbers/currencies/currency[@type="MVR"]/displayName[@count="one"]
2 Maldivian rufiyaas	2 Rufiyaas maldiviennes	Southern Asia: Maldives	Maldivia rufiyaa 2		//ldml/numbers/currencies/currency[@type="MVR"]/displayName[@count="other"]
MVR	MVR	Southern Asia: Maldives	MVR		//ldml/numbers/currencies/currency[@type="MVR"]/symbol
Nepalese Rupee	Roupie népalaise	Southern Asia: Nepal	Nepal  Rupee		//ldml/numbers/currencies/currency[@type="NPR"]/displayName
1 Nepalese rupee	1 Roupie népalaise	Southern Asia: Nepal	Nepal  rupee 1		//ldml/numbers/currencies/currency[@type="NPR"]/displayName[@count="one"]
2 Nepalese rupees	2 Roupies népalaises	Southern Asia: Nepal	Nepal  rupee 1		//ldml/numbers/currencies/currency[@type="NPR"]/displayName[@count="other"]
NPR	NPR	Southern Asia: Nepal	NPR		//ldml/numbers/currencies/currency[@type="NPR"]/symbol
Rs	Rs	Southern Asia: Nepal	Rs		//ldml/numbers/currencies/currency[@type="NPR"]/symbol[@alt="narrow"]
Pakistani Rupee	Roupie pakistanaise	Southern Asia: Pakistan	Pakistani Rupee		//ldml/numbers/currencies/currency[@type="PKR"]/displayName
1 Pakistani rupee	1 Roupie pakistanaise	Southern Asia: Pakistan	Pakistani rupee 1		//ldml/numbers/currencies/currency[@type="PKR"]/displayName[@count="one"]
2 Pakistani rupees	2 Roupies pakistanaises	Southern Asia: Pakistan	Pakistani rupee 1		//ldml/numbers/currencies/currency[@type="PKR"]/displayName[@count="other"]
PKR	PKR	Southern Asia: Pakistan	PKR		//ldml/numbers/currencies/currency[@type="PKR"]/symbol
Rs	Rs	Southern Asia: Pakistan	Rs		//ldml/numbers/currencies/currency[@type="PKR"]/symbol[@alt="narrow"]
Sri Lankan Rupee	Roupie sri-lankaise	Southern Asia: Sri Lanka	Sri Lanka Rupee		//ldml/numbers/currencies/currency[@type="LKR"]/displayName
1 Sri Lankan rupee	1 Roupie sri-lankaise	Southern Asia: Sri Lanka	Sri Lanka rupee 1		//ldml/numbers/currencies/currency[@type="LKR"]/displayName[@count="one"]
2 Sri Lankan rupees	2 Roupies sri-lankaises	Southern Asia: Sri Lanka	Sri Lanka rupee 2		//ldml/numbers/currencies/currency[@type="LKR"]/displayName[@count="other"]
LKR	LKR	Southern Asia: Sri Lanka	LKR		//ldml/numbers/currencies/currency[@type="LKR"]/symbol
Rs	Rs	Southern Asia: Sri Lanka	Rs		//ldml/numbers/currencies/currency[@type="LKR"]/symbol[@alt="narrow"]
Brunei Dollar	Dollar du Brunei	Southeast Asia: Brunei	Brunei Dɔla		//ldml/numbers/currencies/currency[@type="BND"]/displayName
1 Brunei dollar	1 Dollar du Brunei	Southeast Asia: Brunei	Brunei dɔla 1		//ldml/numbers/currencies/currency[@type="BND"]/displayName[@count="one"]
2 Brunei dollars	2 Dollars du Brunei	Southeast Asia: Brunei	Brunei dɔla 2		//ldml/numbers/currencies/currency[@type="BND"]/displayName[@count="other"]
BND	BND	Southeast Asia: Brunei	BND		//ldml/numbers/currencies/currency[@type="BND"]/symbol
$	$	Southeast Asia: Brunei	$		//ldml/numbers/currencies/currency[@type="BND"]/symbol[@alt="narrow"]
Cambodian Riel	Riel cambodgien	Southeast Asia: Cambodia	Cambodia Riel		//ldml/numbers/currencies/currency[@type="KHR"]/displayName
1 Cambodian riel	1 Riel cambodgien	Southeast Asia: Cambodia	Cambodia riel 1		//ldml/numbers/currencies/currency[@type="KHR"]/displayName[@count="one"]
2 Cambodian riels	2 Riels cambodgiens	Southeast Asia: Cambodia	Cambodia riel 2		//ldml/numbers/currencies/currency[@type="KHR"]/displayName[@count="other"]
KHR	KHR	Southeast Asia: Cambodia	KHR		//ldml/numbers/currencies/currency[@type="KHR"]/symbol
៛	៛	Southeast Asia: Cambodia	៛		//ldml/numbers/currencies/currency[@type="KHR"]/symbol[@alt="narrow"]
Indonesian Rupiah	Roupie indonésienne	Southeast Asia: Indonesia	Indonesia Rupiah		//ldml/numbers/currencies/currency[@type="IDR"]/displayName
1 Indonesian rupiah	1 Roupie indonésienne	Southeast Asia: Indonesia	Indonesia rupiah 1		//ldml/numbers/currencies/currency[@type="IDR"]/displayName[@count="one"]
2 Indonesian rupiahs	2 Roupies indonésiennes	Southeast Asia: Indonesia	Indonesia rupiah 2		//ldml/numbers/currencies/currency[@type="IDR"]/displayName[@count="other"]
IDR	IDR	Southeast Asia: Indonesia	IDR		//ldml/numbers/currencies/currency[@type="IDR"]/symbol
Rp	Rp	Southeast Asia: Indonesia	Rp		//ldml/numbers/currencies/currency[@type="IDR"]/symbol[@alt="narrow"]
Laotian Kip	Kip laotien	Southeast Asia: Laos	Laos Kip		//ldml/numbers/currencies/currency[@type="LAK"]/displayName
1 Laotian kip	1 Kip laotien	Southeast Asia: Laos	Laos kip 1		//ldml/numbers/currencies/currency[@type="LAK"]/displayName[@count="one"]
2 Laotian kips	2 Kips laotiens	Southeast Asia: Laos	Laos kip 2		//ldml/numbers/currencies/currency[@type="LAK"]/displayName[@count="other"]
LAK	LAK	Southeast Asia: Laos	LAK		//ldml/numbers/currencies/currency[@type="LAK"]/symbol
₭	₭	Southeast Asia: Laos	₭		//ldml/numbers/currencies/currency[@type="LAK"]/symbol[@alt="narrow"]
Malaysian Ringgit	Ringgit malaisien	Southeast Asia: Malaysia	Malaysia Ringgit		//ldml/numbers/currencies/currency[@type="MYR"]/displayName
1 Malaysian ringgit	1 Ringgit malaisien	Southeast Asia: Malaysia	Malaysia ringgit 1		//ldml/numbers/currencies/currency[@type="MYR"]/displayName[@count="one"]
2 Malaysian ringgits	2 Ringgits malaisiens	Southeast Asia: Malaysia	Malaysia ringgit 2		//ldml/numbers/currencies/currency[@type="MYR"]/displayName[@count="other"]
MYR	MYR	Southeast Asia: Malaysia	MYR		//ldml/numbers/currencies/currency[@type="MYR"]/symbol
